movie_id,story
128099,"Smart, crude, and in-your-face, Australian comic/actor/equal-opportunity-offender Jim Jefferies is not for the faint of heart. Whether he is lampooning gun control, auditioning disabled actors, or over-sharing sexual experiences, the FXX ""Legit"" star proves nothing is out of bounds and even less, off limits. Filmed during the Boston run of his recent stand up tour."
193635,"In Bombay\'s seedy-shiny film world, Manto and his stories are widely read and accepted. But as sectarian violence engulfs the nation, Manto makes the difficult choice of leaving his beloved Bombay. In Lahore, he finds himself bereft of friends and unable to find takers for his writings."
193637,"Two popular teen boys, best friends since childhood, discover their lives, families, and girlfriends dramatically upended after an unexpected incident occurs on the night of a 17th birthday party."
193641,"In the rural Ukraine, in a ghostly world where fantasy tears the veil of reality, life fiercely fights death every day and old values and vengeance reign over people\'s souls, Vitka, an imaginative and rebellious little girl, is the fascinated witness to the crazy love that Larysa, her teenage cousin, feels for Scar, a young criminal."
193647,"In Stockholm, Sweden, hacker Lisbeth Salander is hired by Frans Balder, a computer engineer, to retrieve a program that he believes it is too dangerous to exist."
62577,"In this David vs. Goliath drama based on a true story, college professor Robert Kearns goes up against the giants of the auto industry when they fail to give him credit for inventing intermittent windshield wipers. Kearns doggedly pursues recognition for his invention, as well as the much-deserved financial rewards for the sake of his wife and six kids."
193649,"A dedicated NIA officer is torn between love for his family and his duty. On the brink of sacrificing his career for his family, he stumbles upon a plot with international ramifications. Does he stick to his decision to quit or will the call of duty prove too strong for him?"
62586,A cynical Anti-American Hollywood filmmaker sets out on a crusade to abolish the 4th of July holiday. He is visited by three spirits who take him on a hilarious journey in an attempt to show him the true meaning of America.
193661,The U.S. Army Special Forces Green Berets are America\'s elite warfare specialists. Who are they and what does it take to become one?
193663,"Shin Dong-Huyk was born on November 19, 1983 as a political prisoner in a North Korean re-education camp. He was a child of two prisoners who had been married by order of the wardens. He spent his entire childhood and youth in Camp 14, in fact a death camp. He was forced to labor since he was six years old and suffered from hunger, beatings and torture, always at the mercy of the wardens. He knew nothing about the world outside the barbed-wire fences. At the age of 23, with the help of an older prisoner, he managed to escape. For months he traveled through North Korea and China and finally to South Korea, where he encountered a world completely strange to him."
193665,"""Beyond the steppes"" tells the story of a woman\'s forced journey to the steppes of Central Asia."
193669,"Venom expert Dr. Bryan Fry embarks on a dangerous island journey to uncover the deadly secrets of vipers, stonefish and the formidable Komodo dragon."
193675,"With telecom fraud cases going increasingly rampant, it\xe2\x80\x99s a war in the air against invisible enemy in digital network era. The Ministry of Public Security has established a special center focusing on telecom fraud crimes, criminal mastermind Ah-hai and his gang become the key target. Female SWAT team member Xu Xiaotu is sent as an undercover agent to penetrate into Ah-hai\xe2\x80\x99s den in Thailand. They has also recruited Ding Xiaotian, a town policeman who has come to Beijing alone for catching criminals. The center is led by Captain Tan Sirong, an experienced police officer who has cracked many telecom fraud cases before."
193677,"Zachary, 17 years old, gets out of jail. Rejected by his mother, he hangs out in the mean streets of Marseille. This is where he meets Sh\xc3\xa9h\xc3\xa9razade."
193679,"5 university students gather to exchange information on their job search activities. They encourage each other and post their thoughts & worries on Twitter, but behind that they have a lot on their minds.  Takuto Ninomiya observes those around him. His roommate Kotaro Kamiya has a bright personality and communicates well with others. Mizuki Tanabe is Kotaro Kamiya\xe2\x80\x99s ex-girlfriend. Takuto Ninomiya has feelings for his roommate\'s ex-girlfriend. Rika Kobayakawa is determined to land a job. Takayoshi Miyamoto is critical of job-seeking activities, but he later tries to get a job."
